-0.1969583,0.38464236,-0.087711126,0.33529663,-0.4362793,-0.039099194,-0.15434606,-0.14071216,0.005055478,0.28168556,0.11306876,0.060487382,0.11383355,0.27230054,-0.26220047,-0.08322479,0.274017,0.15720862,-0.039414756,0.17989697,-0.02362963,0.3835852,-0.017458502,-0.015089871,-0.13310215,-0.42305684,0.50777924,0.32066256,-0.267544,-0.25961712,-0.065730095,-0.12276381,0.4383301,-0.23494971,-0.3833762,-0.012010301,0.1821892,-0.042071994,-0.27904564,-0.10251476,-0.019932486,0.12639344,-0.25234482,0.18376662,0.21222985,-0.4202053,-0.08519228,0.04734201,-0.13746858,0.48642445,0.10950883,0.49508587,-0.106782354,-0.079748504,-0.03685555,0.07381195,-0.18990873,0.010868443,0.08894862,0.14903465,0.20781803,-0.20045006,0.27754515,-0.1821285,-0.009074073,0.08670602,0.3426851,0.031223375,-0.2665146,-0.26560563,0.012217516,0.028848499,0.06438387,-0.065953925,0.08764201,0.1680477,0.123439945,-0.36144868,0.10507367,0.3479826,-0.26165894,0.060787283,-0.14722164,-0.17041524,-0.23263104,0.23578084,-0.36397886,0.24650499,0.11093148,-0.24565332,-0.35512045,-0.19632211,-0.46118265,0.58037156,0.042361747,0.1714491,-0.5409678,0.005518196,-0.032712966,-0.08382358,1
0.39098197,0.018327883,-0.9888585,-0.26366907,-0.35768065,0.06046588,-0.20672145,0.065186776,-0.14747317,-0.001005031,0.08226925,-0.14847514,0.5646671,0.115049206,0.16332057,-0.32867855,0.31505597,0.14557423,-0.38907346,-0.27366066,-0.14819565,0.36839634,0.29796547,-0.24686734,0.050072826,-0.2097815,-0.06404201,0.18228884,-0.5967685,-0.42885613,-0.29309985,-0.6267482,-0.3096188,-0.48015174,-0.39521098,0.48677358,0.3480801,0.22388144,-0.0627273,0.15916905,0.11834769,-0.3604066,0.058406036,-0.18506841,0.12384255,-0.28617716,0.27383643,0.06854124,0.13413021,-0.054596506,0.08722006,0.20084774,0.71463317,0.12854154,0.40115207,0.094310135,-0.3880044,-0.33022863,-0.066443115,0.59623593,0.3056077,-0.19848996,0.24390307,-0.11749531,0.37388638,-0.20232117,0.3396315,0.29189065,-0.7297777,-0.26219746,-0.3640568,-0.09895302,0.09520209,-0.23754779,-0.01986939,0.39038187,0.38557407,0.041159086,0.23863176,0.041433983,0.3733918,-0.017217055,0.092987254,0.44911537,-0.17425148,0.003502725,0.4751299,-0.09400331,0.5822955,-0.35489815,-0.5855503,-0.23477916,0.058163207,-0.02134873,-0.07938497,0.2046495,-0.38173786,-0.74778426,0.00306499,-0.27664417,1
0.5648567,-0.06653987,-0.9955069,-0.09696665,-0.13914473,-0.044041637,0.2942125,-0.20036264,-0.35563612,-0.32166472,-0.14155407,0.054744832,0.22070357,0.29096666,-0.13711217,-0.28160116,0.29093343,-0.05400942,-0.549072,-0.28790057,-0.30187705,0.028552562,0.1715843,-0.2015721,0.2071224,0.089393765,-0.52523285,0.22909096,-0.20652544,-0.30682275,-0.08708698,-0.37285116,-0.13513288,-0.31630093,-0.058592778,0.36642438,0.28257316,0.3495985,0.05029852,-0.45587468,0.22080095,-0.3966224,0.03287581,-0.049045227,-0.034275103,-0.21381083,0.4337628,0.3234632,0.11518477,-0.19673352,0.3365566,0.012514276,0.6229131,0.07617207,0.40270218,0.17460996,-0.56450367,-0.2932127,0.00502672,0.6442119,0.17921586,-0.07257946,0.22427991,0.0884469,0.1557377,-0.25165626,-0.030897886,0.39917696,-0.5570102,-0.23573652,0.09449664,-0.09547584,-0.1427767,-0.10838469,0.020114133,0.3040045,0.01451751,-0.004328205,0.054661144,0.20246644,0.35672617,0.03041609,0.063273385,0.31229895,-0.3153971,-0.04787685,0.3036658,0.11362014,0.42902145,-0.23195288,-0.5627425,-0.029742781,-0.08897639,0.012772271,-0.14245145,0.17994682,-0.54816484,-0.70631707,0.23116557,-0.20703885,1
-0.18163288,0.53870213,-0.34916997,0.30573714,-0.36369848,-0.20140073,0.62140155,-0.81989735,-0.18341911,-0.23611,-0.17556593,0.67079806,-0.1689321,0.57970643,-0.13397631,-0.08061972,-0.2876968,-0.04192456,-0.24796812,-0.23637322,0.044663694,-0.25628117,-0.4170056,-0.11004373,-0.079537205,-0.009104915,-0.08237061,0.31015617,0.02886022,-0.38500765,-0.023445878,0.79964584,0.6476015,-0.34057647,-0.28901574,-0.43119392,-0.010389937,-0.05877447,0.067407735,-0.9395111,0.37008685,0.16573963,-0.069000795,0.4173604,0.094416484,-0.27724457,0.09737854,0.41009435,-0.29935592,0.24809816,0.2834461,0.068323486,-0.39488047,-0.055352718,0.21956232,0.08277446,-0.50780463,0.029420838,0.27371675,0.22083235,0.3147546,0.051366925,-0.1409047,0.14336362,-0.047846325,0.14621526,-0.2546004,0.12303148,-0.16282973,0.21965726,0.38080907,0.21847013,-0.30808744,0.27304238,0.05294054,0.09380752,-0.51367754,-0.17872602,-0.09511046,0.50062627,-0.17712082,0.09213589,-0.016054928,-0.10114076,0.01380221,0.15990658,-0.17246202,0.62744707,-0.33403337,0.13373402,-0.13251616,0.4810647,-0.5743732,0.3854997,0.053304255,-0.086070076,-0.4845082,-0.037783436,0.16314971,0.3521556,1
0.30586004,0.048560817,-0.6943769,0.005078301,-0.27840763,-0.007366122,-0.10353154,0.08598139,-0.112922095,0.073341146,0.07138454,-0.1605396,0.4479978,0.24804917,-0.13205287,-0.22981939,0.41382426,0.15900496,-0.33766872,-0.06966805,-0.21102615,0.4319779,0.19201413,-0.14116336,0.062065292,-0.22053333,0.003235039,0.30054462,-0.3654935,-0.25779527,-0.13280055,-0.59387434,-0.11600065,-0.36199036,-0.31248578,0.33502477,0.25257522,0.14592454,-0.123595394,-0.038052656,0.056383204,-0.23402104,-0.10843372,-0.048574198,0.062177412,-0.29594055,0.15733948,0.086074606,0.100958765,0.14531046,0.16918954,0.27018577,0.54715556,0.05510943,0.2170541,0.049952414,-0.3729027,-0.284779,-0.028890273,0.46079716,0.22910516,-0.17379583,0.36458722,-0.16196255,0.18766522,-0.1093633,0.2901004,0.26077357,-0.5945555,-0.30920234,-0.11061504,-0.11300041,0.04998511,-0.233133,-0.011365905,0.27881113,0.3818779,-0.15447578,0.22466242,0.08954546,0.1561278,-0.012695906,0.021992277,0.1343407,-0.37288007,0.0955594,0.09150765,-0.053692628,0.47119516,-0.37588602,-0.5527087,-0.24902478,-0.124606706,0.19304708,-0.108886614,0.22213538,-0.5502513,-0.46488327,0.069709726,-0.2576162,1
0.33321497,0.005746715,-0.8166524,-0.015799534,-0.18892065,-0.13716091,0.18529876,-0.10934901,-0.22752336,-0.20268264,-0.06758938,-0.0392286,0.3787436,0.421235,-0.20877215,-0.141771,0.28827542,0.07416915,-0.43170628,-0.185047,-0.19120324,0.23970178,0.077582344,-0.18217297,0.11275401,-0.02573986,-0.23401348,0.37264308,-0.3032856,-0.29522115,-0.032963764,-0.33638597,-0.00565699,-0.3844248,-0.19726658,0.10668218,0.16520582,0.1252857,-0.025568273,-0.37236828,0.17766327,-0.20706579,-0.09207654,0.07533656,-0.013150858,-0.2195381,0.17177972,0.22394654,0.06371956,0.038735878,0.22035976,0.14893582,0.44733983,0.100145146,0.34054828,-0.018199999,-0.49726367,-0.22053346,0.047241233,0.49899283,0.27618375,-0.107095316,0.21257898,-0.11318152,0.1693782,-0.035303988,0.09891021,0.27604622,-0.56849635,-0.1604802,0.041414797,-0.054200195,-0.039287917,-0.18077588,-0.056210138,0.2503033,0.15924394,-0.15750965,0.23605302,0.18914214,0.16467884,-0.013969866,0.09372704,0.111580275,-0.34380496,0.052368768,0.12685254,0.06501919,0.34182703,-0.27200142,-0.50418836,0.051420964,-0.19178687,0.26098767,-0.09949078,0.19566408,-0.5785807,-0.51586163,0.1463482,-0.118729934,1
0.5069253,-0.08201923,-0.9501559,-0.045497227,-0.12685236,-0.09229426,0.19654304,-0.05982538,-0.29721102,-0.2550668,-0.0992019,-0.082961164,0.38912934,0.3314371,-0.20312682,-0.22122292,0.35255173,0.02475306,-0.5211085,-0.24808797,-0.30027765,0.19762415,0.1715924,-0.18848519,0.16826911,0.029992769,-0.4028921,0.30699152,-0.27764028,-0.27397582,-0.06486922,-0.4845342,-0.14620617,-0.3592702,-0.12441301,0.2790986,0.23821115,0.24609196,0.019145014,-0.37271404,0.18039471,-0.30101764,-0.045674413,-0.027638093,-0.084428385,-0.17143418,0.31319714,0.23103687,0.15437838,-0.09147284,0.27305606,0.09109529,0.60807806,0.10687532,0.37445965,0.060111742,-0.5226776,-0.29987112,0.015586016,0.59578955,0.21320686,-0.093599,0.2880057,-0.06668962,0.19474575,-0.16458568,0.072989926,0.36128974,-0.59758747,-0.23713343,0.035038702,-0.097555496,-0.0777666,-0.21120656,-0.03030957,0.28414366,0.17410386,-0.10165069,0.18729708,0.15368947,0.27636194,0.013136474,0.108192995,0.19924362,-0.36186355,0.006868587,0.2162046,0.009888345,0.465342,-0.2581561,-0.5495204,-0.05420803,-0.10344945,0.104792416,-0.16821283,0.21229374,-0.5832499,-0.6535789,0.21149287,-0.2320259,1
-0.26029998,0.5162012,-0.13790813,0.36009377,-0.43317866,-0.1165397,0.20051423,-0.48324776,-0.034278046,0.12531312,0.015321992,0.38016897,-0.04327931,0.42396292,-0.18416612,-0.08143096,-0.042955592,0.085150935,-0.13654046,-0.009666035,0.016724113,0.09993239,-0.26325223,-0.043434676,-0.12720175,-0.25346655,0.27286047,0.2993953,-0.083765484,-0.31941393,-0.09147483,0.3738529,0.5781864,-0.28634962,-0.40505928,-0.22556181,0.07135384,-0.07098469,-0.09691381,-0.4744757,0.16869822,0.19568041,-0.19522145,0.31283855,0.16593865,-0.35102063,-0.020794023,0.1911259,-0.2590754,0.4846201,0.18852888,0.2792481,-0.28559777,-0.09527086,0.03828439,0.02388722,-0.3096774,-0.006059465,0.18515116,0.14342344,0.27223524,-0.051594745,0.10587897,-0.019937424,-0.047641482,0.14589927,0.06914745,0.053854425,-0.18720546,-0.007467491,0.18716165,0.11492169,-0.1330371,0.13833867,0.08582727,0.105962716,-0.14545086,-0.28532252,0.007983062,0.41304713,-0.251863,0.07959761,-0.08076587,-0.16674413,-0.12652847,0.22177474,-0.33605674,0.44121665,-0.17068109,-0.057251614,-0.22859085,0.11340078,-0.52527374,0.47773933,0.085424796,-0.015752371,-0.48834643,0.059297472,0.06626885,0.16705635,1
0.09878621,0.22246146,-0.59312934,-0.02967223,-0.43357888,0.044379793,-0.15545991,-0.09510649,-0.077968836,0.090669915,0.07692893,-0.001264308,0.27274823,0.16752127,0.037716758,-0.2505022,0.22241235,0.11594202,-0.2369447,-0.08016628,-0.035993304,0.3320274,0.16033691,-0.13749263,-0.011668974,-0.29935345,0.17707168,0.19660473,-0.45483375,-0.36603707,-0.21011576,-0.32083675,0.077984564,-0.36642247,-0.36705562,0.27474406,0.30277953,0.15564343,-0.14116563,0.015621414,0.0919622,-0.16512422,-0.06395774,-0.008475686,0.20281029,-0.36773318,0.14877288,0.1061371,-0.05585255,0.1776763,0.12602343,0.2833848,0.30130175,0.031062463,0.20022893,0.11769167,-0.28404164,-0.17330769,0.014707118,0.40121064,0.26655635,-0.21563263,0.20561883,-0.06961115,0.15793563,-0.082217544,0.29091644,0.17040241,-0.5077549,-0.23705956,-0.19957654,-0.035108767,0.060952853,-0.11068964,0.05621603,0.28877968,0.19132869,-0.100776695,0.106422864,0.20035665,0.09287596,0.013917714,-0.033386983,0.20839389,-0.15067141,0.12415062,0.16136149,0.10664991,0.3082314,-0.27773353,-0.50729567,-0.1939333,-0.1941721,0.23609225,-0.004655001,0.1283324,-0.42140013,-0.4301865,-0.038074084,-0.17443259,1
-0.046783406,0.21834278,-0.32757145,0.12730336,-0.4247872,-0.025848825,-0.43298587,0.22276969,0.055003237,0.3157832,0.19668552,-0.2892113,0.5597929,0.20744231,-0.17852029,-0.13052078,0.46758598,0.3166303,-0.08842243,0.12476365,-0.06177289,0.69137144,0.19054519,-0.09601645,-0.124767765,-0.51435155,0.5512856,0.33981338,-0.57539296,-0.30903035,-0.16420674,-0.664389,0.08860542,-0.35758525,-0.47975582,0.16852239,0.24107859,-0.058627047,-0.29547566,0.26224795,-0.09211604,0.015258694,-0.24867272,0.011990901,0.16126,-0.36710373,-0.102546155,-0.10393699,0.032923114,0.44507748,-0.03169688,0.5715383,0.2531879,0.058749847,0.084238976,-0.033249695,-0.17788616,-0.12482824,0.034903042,0.26086265,0.28821737,-0.30646795,0.35980412,-0.39849967,0.19591233,0.06362854,0.5539206,0.06453652,-0.5277992,-0.34937602,-0.3063168,-0.058109917,0.25648135,-0.31728286,-0.0063703,0.27035218,0.52520776,-0.33103868,0.34270936,0.13180098,-0.08977397,-0.015957033,-0.03434843,-0.05747776,-0.29304343,0.22461179,-0.17412451,-0.074386895,0.45642582,-0.4022034,-0.51702315,-0.3706227,-0.25529107,0.48477298,-0.09023777,0.28880298,-0.5111415,-0.24132696,-0.11833759,-0.2687939,1
